Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0007369~gastrulation	4	0.47225501770956313	0.07365201626002547	SMAD3, TRP53, RACK1, NODAL	810	36	29775	4.084362139917696	1.0	0.8393778978057685	0.8267168904086982
GOTERM_BP_DIRECT	GO:0043616~keratinocyte proliferation	4	0.47225501770956313	0.07365201626002547	CDKN2A, FST, NFKBIZ, SFN	810	36	29775	4.084362139917696	1.0	0.8393778978057685	0.8267168904086982
GOTERM_BP_DIRECT	GO:0006897~endocytosis	10	1.1806375442739079	0.0738558764829098	RUFY1, CD209D, RAB1A, RINL, MYO1C, FNBP1, CREG1, PIK3CB, SNX33, LRP11	810	189	29775	1.9449343523417597	1.0	0.8393778978057685	0.8267168904086982
UP_KW_PTM	KW-0013~ADP-ribosylation	10	1.1806375442739079	0.07438606814858131	NFAT5, NPM1, SMAD3, TRIM28, EIF2AK3, ITGA7, DEK, GAPDH, CENPA, DNASE1L3	578	118	13166	1.9303853146443026	0.9016223412126467	0.3294240160865744	0.3294240160865744
GOTERM_BP_DIRECT	GO:0016055~Wnt signaling pathway	11	1.2987012987012987	0.07526239817609966	DDB1, WNT6, CCND1, PTK7, NXN, ARL6, WNT7B, DDIT3, KREMEN1, TAX1BP3, LGR6	810	218	29775	1.854825008494733	1.0	0.8426202963112435	0.829910381227219
GOTERM_MF_DIRECT	GO:0046982~protein heterodimerization activity	17	2.0070838252656436	0.07624805130248191	ABCG8, EPAS1, TFEB, CYBA, SRI, CENPA, ZHX1, CEACAM2, SNX2, TUBA1A, ERBB3, TRP53, DDIT3, BIRC5, SAE1, KCNK1, SOS1	810	387	29110	1.5786837655916037	1.0	0.6555449098360973	0.6356266552030075
UP_SEQ_FEATURE	DOMAIN:Ferritin-like diiron	3	0.3541912632821724	0.07631625337273784	FTL1, FTH1, FTHL17A	792	13	22194	6.4667832167832175	1.0	1.0	0.9980741454020221
GOTERM_BP_DIRECT	GO:0007275~multicellular organism development	5	0.5903187721369539	0.07636668947307457	PDGFRA, ERBB3, EPHA1, GAPDH, FGFR2	810	59	29775	3.115191462649089	1.0	0.8426202963112435	0.829910381227219
GOTERM_BP_DIRECT	GO:0060173~limb development	5	0.5903187721369539	0.07636668947307457	KREMEN1, RAX, MEGF8, WNT3, SLC39A3	810	59	29775	3.115191462649089	1.0	0.8426202963112435	0.829910381227219
GOTERM_BP_DIRECT	GO:0051279~regulation of release of sequestered calcium ion into cytosol	3	0.3541912632821724	0.0766225803548431	LYN, UBASH3B, CYBA	810	17	29775	6.4869281045751634	1.0	0.8426202963112435	0.829910381227219
UP_KW_MOLECULAR_FUNCTION	KW-0358~Heparin-binding	7	0.8264462809917356	0.07670841295245551	GREM2, SERPINC1, FN1, FGF1, FSTL1, FGFR2, HBEGF	474	77	12247	2.3488684311469124	0.9986722176204994	0.6210173861647192	0.5836067002511819
GOTERM_BP_DIRECT	GO:0002244~hematopoietic progenitor cell differentiation	7	0.8264462809917356	0.07696301736122334	LYN, BMP4, PDGFRA, FST, TRP53, GATA2, BVES	810	109	29775	2.360686374447842	1.0	0.8426202963112435	0.829910381227219
GOTERM_CC_DIRECT	GO:0005764~lysosome	15	1.770956316410862	0.07698905920760822	ARSA, TINAGL1, FNBP1, STX7, PRSS16, CTS7, GALC, SNX2, RAB12, CREG1, CAPN2, GPC3, ACP5, PRTN3, CAPN1	827	331	29926	1.6398586964860433	1.0	0.5925233923826051	0.5701088561576052
KEGG_PATHWAY	mmu00601:Glycosphingolipid biosynthesis - lacto and neolacto series	4	0.47225501770956313	0.07723709215989509	B3GALNT1, B3GNT3, ST3GAL6, FUT2	365	27	9789	3.9732115677321156	0.9999999999823087	0.3398432055035384	0.294604337238457
UP_SEQ_FEATURE	REPEAT:Kelch 4	6	0.7083825265643447	0.0776411874284269	KLHDC2, DNAH17, KLHL36, KEAP1, KLHL13, MEGF8	792	64	22194	2.627130681818182	1.0	1.0	0.9980741454020221
GOTERM_MF_DIRECT	GO:0001968~fibronectin binding	4	0.47225501770956313	0.07765208336047373	TNFAIP6, MMP2, MFAP2, EPHA1	810	36	29110	3.993141289437586	1.0	0.6555449098360973	0.6356266552030075
GOTERM_MF_DIRECT	GO:0005484~SNAP receptor activity	4	0.47225501770956313	0.07765208336047373	STX17, STX7, VTI1A, STX11	810	36	29110	3.993141289437586	1.0	0.6555449098360973	0.6356266552030075
UP_SEQ_FEATURE	DOMAIN:SH3	13	1.5348288075560803	0.07781783542656082	LYN, MPP1, ARHGAP9, DOCK5, FNBP1, SNX33, BAIAP2, UBASH3B, CASKIN2, GRB2, EPS8L2, UBASH3A, SKAP2	792	212	22194	1.7183747855917668	1.0	1.0	0.9980741454020221
KEGG_PATHWAY	mmu04919:Thyroid hormone signaling pathway	9	1.062573789846517	0.07836536140788136	BMP4, PFKL, HDAC2, CCND1, HDAC1, TRP53, AKT1, PRKCA, PIK3CB	365	120	9789	2.0114383561643834	0.9999999999878632	0.33995114526235864	0.2946979083930186
UP_KW_CELLULAR_COMPONENT	KW-0206~Cytoskeleton	62	7.319952774498228	0.07851515478488735	TRADD, FHOD1, MAST2, BCCIP, TESK1, HSPB1, LMOD3, TUBA1C, PPP1CC, CSRP3, TUBA1B, TUBB5, SGCD, TUBA1A, CAPN6, RUVBL1, COTL1, TEKT3, NUDC, DUSP3, FNBP1, MTUS2, ANK1, LATS1, CLIP2, TUBB2A, RNF128, CLNS1A, CDC42EP2, BIRC5, MYZAP, ALPK1, SFI1, GAPDH, BEX4, ARL6, DNAH6, AIF1, UACA, CCT8, WASF1, GAS2L1, CCT5, CCT4, PRPH, PLK3, CENPV, NPM1, DNAH17, ODF1, NEK6, RDX, TMUB1, ARPC5, PARVB, RMDN1, BAIAP2, SLMAP, TRP53, ZYX, RIMBP3, HSPA1B	690	1369	18521	1.2156360826161061	0.9767481736688324	0.7223394240209636	0.7223394240209636
GOTERM_BP_DIRECT	GO:0012501~programmed cell death	4	0.47225501770956313	0.07860163873378033	BMP4, PKM, HTRA1, CAPN3	810	37	29775	3.9739739739739735	1.0	0.8426202963112435	0.829910381227219
UP_SEQ_FEATURE	DOMAIN:BHLH	7	0.8264462809917356	0.07924249771114956	EPAS1, FIGLA, ID1, TFEB, TCF21, HES3, CLOCK	792	84	22194	2.3352272727272725	1.0	1.0	0.9980741454020221
GOTERM_BP_DIRECT	GO:0097252~oligodendrocyte apoptotic process	2	0.23612750885478156	0.07931928487622598	TRP53, TNFRSF21	810	3	29775	24.50617283950617	1.0	0.8426202963112435	0.829910381227219
GOTERM_BP_DIRECT	GO:0061047~positive regulation of branching involved in lung morphogenesis	2	0.23612750885478156	0.07931928487622598	BMP4, PDGFRA	810	3	29775	24.50617283950617	1.0	0.8426202963112435	0.829910381227219
GOTERM_BP_DIRECT	GO:1990737~response to manganese-induced endoplasmic reticulum stress	2	0.23612750885478156	0.07931928487622598	EIF2AK3, EIF2S1	810	3	29775	24.50617283950617	1.0	0.8426202963112435	0.829910381227219
GOTERM_BP_DIRECT	GO:0072277~metanephric glomerular capillary formation	2	0.23612750885478156	0.07931928487622598	PDGFRA, TCF21	810	3	29775	24.50617283950617	1.0	0.8426202963112435	0.829910381227219
GOTERM_BP_DIRECT	GO:0010725~regulation of primitive erythrocyte differentiation	2	0.23612750885478156	0.07931928487622598	GATA2, GATA1	810	3	29775	24.50617283950617	1.0	0.8426202963112435	0.829910381227219
GOTERM_BP_DIRECT	GO:1905581~positive regulation of low-density lipoprotein particle clearance	2	0.23612750885478156	0.07931928487622598	ANXA2, LDLRAP1	810	3	29775	24.50617283950617	1.0	0.8426202963112435	0.829910381227219
GOTERM_BP_DIRECT	GO:0120161~regulation of cold-induced thermogenesis	2	0.23612750885478156	0.07931928487622598	PWWP2B, SLC25A44	810	3	29775	24.50617283950617	1.0	0.8426202963112435	0.829910381227219
GOTERM_BP_DIRECT	GO:0019661~glucose catabolic process to lactate via pyruvate	2	0.23612750885478156	0.07931928487622598	LDHA, TRP53	810	3	29775	24.50617283950617	1.0	0.8426202963112435	0.829910381227219
GOTERM_BP_DIRECT	GO:1904024~negative regulation of glucose catabolic process to lactate via pyruvate	2	0.23612750885478156	0.07931928487622598	TRP53, SLC25A12	810	3	29775	24.50617283950617	1.0	0.8426202963112435	0.829910381227219
GOTERM_BP_DIRECT	GO:0071400~cellular response to oleic acid	2	0.23612750885478156	0.07931928487622598	DGAT2, ASS1	810	3	29775	24.50617283950617	1.0	0.8426202963112435	0.829910381227219
GOTERM_BP_DIRECT	GO:0045622~regulation of T-helper cell differentiation	2	0.23612750885478156	0.07931928487622598	GATA3, ZBTB7B	810	3	29775	24.50617283950617	1.0	0.8426202963112435	0.829910381227219
