Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0030307~positive regulation of cell growth	11	1.1982570806100217	0.0015541145859989684	MMP14, SLC44A4, H3F3B, NCOA3, H3F3A, BCL2, KLHL22, RICTOR, TEAD1, SLC9A1, MFSD2A	887	109	29775	3.387617264669073	0.9972201103002052	0.19676541570023492	0.19494543960364183
GOTERM_BP_DIRECT	GO:0050729~positive regulation of inflammatory response	10	1.0893246187363834	0.0015599795113654987	ABCC1, LGALS1, DDT, MDK, GPR4, MAP3K8, IFI35, TNFRSF1A, SNCA, IL17RA	887	91	29775	3.688814004484805	0.9972812186039716	0.19676541570023492	0.19494543960364183
GOTERM_BP_DIRECT	GO:0007165~signal transduction	46	5.010893246187364	0.0016356391500581238	YWHAE, GRB7, STOML3, CMTM2B, LSP1, NDRG1, CXCL14, RND1, ENHO, NTF5, ARHGAP21, SYDE1, SOCS3, CCND3, LGALS1, PP2D1, RACGAP1, CHN2, PDPN, SH2B3, TSHB, YWHAG, EDARADD, LEFTY1, FCER1G, CMTM5, PDE4C, APOA2, OCRL, IRAK4, CSNK1E, TNNI3K, RHOD, DUSP6, NFKB1, TNFRSF1A, MOB3C, ARHGAP10, ARHGAP31, FER, GKAP1, CDK4, RGS12, IL6ST, PPP1R12B, RHEBL1	887	951	29775	1.6236987826260139	0.997959021168415	0.19965350141354646	0.19780681205057762
GOTERM_BP_DIRECT	GO:0042472~inner ear morphogenesis	9	0.9803921568627451	0.001730569875874459	SOX2, FGF8, COL2A1, USH1G, FRZB, INSIG1, OTX2, OTX1, TBX3	887	75	29775	4.028184892897407	0.9985758060210447	0.20308794693398294	0.2012094907651961
GOTERM_BP_DIRECT	GO:0022409~positive regulation of cell-cell adhesion	6	0.6535947712418301	0.0017711158162847349	SOX2, CD24A, CDH1, PKP3, YWHAG, FSTL3	887	30	29775	6.713641488162345	0.9987787058311018	0.20308794693398294	0.2012094907651961
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2); alternate	24	2.6143790849673203	0.001994458760965627	SMARCE1, YWHAE, TOP2A, EIF4A1, NCOA2, NAB1, ENO1B, EBF1, RNASE12, CTCF, NR3C1, U2SURP, FOSL2, ZEB2, TCOF1, IRF2, BHLHE40, NHP2, HABP4, RPL13, RPS2, HMGN2, CALM1, RRP15	818	322	22194	2.0222630563865813	0.9846183135056358	0.9514586902326578	0.9514586902326578
GOTERM_BP_DIRECT	GO:0030308~negative regulation of cell growth	12	1.3071895424836601	0.0020132287596652935	BST2, DNAJC2, BMPR2, CCDC85B, FRZB, CTH, ENO1B, BCL2, SLIT2, RTN4, DCBLD2, PPP1R9B	887	132	29775	3.051655221891975	0.9995122640480979	0.21901643093683373	0.21699064470988097
UP_SEQ_FEATURE	COMPBIAS:Polar residues	286	31.154684095860567	0.0020211793448709913	MAP10, TTLL10, FOXI3, WIPF3, PKD2L1, SOX2, SAMD14, LURAP1L, TFG, BBX, SCAPER, SP110, EBF1, MRPS18B, FRS2, CSNK1E, RNF123, SERPING1, TTLL11, SPATA18, ACOT5, TSPYL4, L3MBTL1, GRB7, CASZ1, SLC45A2, CEP85L, PRDM14, PCDH18, FAM221A, RNF213, FAM124A, RNF216, EPB41L1, ZFP180, HIVEP1, ZFP185, STXBP5, KCNN3, PPARGC1A, RAB11FIP3, RAB11FIP4, PLK4, EDEM3, ZRSR2, DTNA, DTNB, BCL11A, MTHFR, LARP7, PYCR2, RNASE12, CD55B, FOSL2, UCK2, GKAP1, ZFAT, PKIA, FXYD5, RGL1, PKIG, ZFP750, TOP2A, PHF2, MESP1, NRP2, MTMR12, ICA1, CTCF, SHB, LARP1B, MYOM3, SMG6, NHSL1, CNTRL, 4833439L19RIK, TEAD1, APOBEC1, EDARADD, NCOA2, CDV3, TSC22D1, NCOA3, TYK2, TERF1, MRPL43, TMC3, IL17RA, CNKSR2, TOX3, ZEB2, TOX2, INF2, MTF2, SMTNL2, KIZ, CD44, RAMP2, AP5Z1, DCAF12L1, AXDND1, HOXD10, ASCL2, DRP2, SLX4, TCOF1, FRZB, UBN2, CHN2, RPL13, AB124611, RICTOR, PAK3, BID, GABBR1, MBD2, FRMD8OS, PDZK1IP1, DCBLD2, CROCC2, ZNFX1, MYBBP1A, TAOK3, ABI3, TTC3, MIXL1, FOXA2, ZFP28, RTL1, EXOC3L4, NAB1, KNDC1, E030030I06RIK, NR3C1, CCDC28A, CEP128, FGF5, SYDE1, CCND3, SALL1, SALL2, BASP1, FBRSL1, KMT5B, KPNA2, TMEM38B, HMGN1, ZFP579, TPD52, CASR, ZGRF1, KCTD1, ALG13, FRMD4A, TSC1, FRMD4B, POU3F2, EDAR, MYCL, MYCN, MSH4, ROR1, PKP3, NPTXR, IL6ST, DAP3, IFNAR1, BC035044, DLX1, KMT2D, CALCA, LRRC56, FAM114A1, FECH, FOXO4, RASGRP2, NDRG1, LPP, FBLN2, NALCN, GTF2E2, GLIS1, SLC9A1, ENHO, NCKIPSD, ARHGAP21, CCDC30, EIF4EBP1, CAMTA2, OTX2, OTX1, MARK4, FAM217A, CHCHD10, KLHL22, FAM199X, FOXN3, REEP1, NR4A1, H1F0, ARHGAP31, UBOX5, DAB1, TFCP2, TMEM114, BHLHE40, GNAS, SPIRE2, SP5, TCF3, LRCH4, ZCCHC2, LRP12, PLEKHF2, GM13594, BMPR2, FLT1, PPP1R13B, ONECUT2, ITGB4, DOCK9, SCHIP1, DBI, LSP1, YBX3, PPP1R9B, FLCN, DNMT3L, ABHD16A, ADAMTS1, PHACTR3, LRRFIP2, LRRFIP1, HORMAD1, GM128, YAF2, D630023F18RIK, RUBCN, PDE4C, AXIN1, IQCE, ETV4, UTF1, TBC1D1, ARHGAP10, DNAJC2, TBC1D2, SMCR8, MTFR2, ITGB1BP2, PPP1R12B, 4930505N22RIK, PLEC, SMPX, ZBTB46, D030018L15RIK, RNF7, LRP2, JAKMIP3, OC90, UBQLN1, LRRC8D, BEND4, HES1, LRIG3, WHAMM, E2F5, PCDH1, SH2B3, SMARCE1, TPBG, ARID3B, KLF4, U2SURP, TBX3, RPGRIP1, SNRK, MARCKS, MEIS1, USH1G, SYT11, KLF9, RGS12, PPP1R14D, RBMX, MYO1F	818	6714	22194	1.1557581756327144	0.9854557974492101	0.9514586902326578	0.9514586902326578
GOTERM_BP_DIRECT	GO:0016567~protein ubiquitination	27	2.941176470588235	0.0020496379244152258	KLHL15, TULP4, UBE2L6, RNF7, ASB17, SOCS2, SOCS3, RNF115, RNF213, UBB, OS9, BTBD1, MED31, UBC, FBXO4, RNF130, TRIM41, KLHL22, FBXO33, KLHL20, UBOX5, RNF125, CDC34, TTC3, MKRN3, FBXL5, SPSB4	887	471	29775	1.92429214628857	0.9995751562505759	0.21901643093683373	0.21699064470988097
GOTERM_BP_DIRECT	GO:0014912~negative regulation of smooth muscle cell migration	5	0.5446623093681917	0.0021120887689459475	EGFL7, ABHD2, SLIT2, PPARGC1A, BMPR1A	887	19	29775	8.833738800213611	0.999664737202437	0.21901643093683373	0.21699064470988097
GOTERM_CC_DIRECT	GO:0045202~synapse	39	4.248366013071895	0.0021522890142253066	YWHAE, SPARC, RPL10, WIPF3, RPL36A, SLC2A1, SLC3A2, VLDLR, RASGRP2, NR3C1, COMT, YBX3, ELAVL2, RTN4, ACTG1, RPS4X, RPS6KA4, DRP2, RPL18A, CHN2, HABP4, RPL13, RPS2, EMB, RPS11, YWHAG, SNCA, TPD52, DTNA, DTNB, HTR1F, ITGA3, PCDH8, AXIN1, EXT1, RAP2A, DAB1, SYT11, RGS12	895	775	29926	1.682629663002343	0.7508555657494147	0.06310120064433285	0.060948911630107544
GOTERM_BP_DIRECT	GO:0042149~cellular response to glucose starvation	8	0.8714596949891068	0.0021775335716935507	MYBBP1A, HSPA5, SUV39H1, BCL2, SLC2A1, PLIN3, HIGD1A, YWHAG	887	61	29775	4.4023878610900615	0.9997384202334706	0.21901643093683373	0.21699064470988097
GOTERM_MF_DIRECT	GO:0046983~protein dimerization activity	14	1.5250544662309369	0.0022666722946101483	MESP1, NCOA2, NCOA3, ASCL2, MYCL, MYCN, ID2, HAND1, BHLHE40, ID3, HES1, APOE, TCF3, E2F5	875	173	29110	2.692254335260116	0.9196313648658845	0.13254067996378288	0.13075120183645908
UP_SEQ_FEATURE	DOMAIN:bHLH	12	1.3071895424836601	0.002275128384104873	MYCL, NCOA2, MESP1, MYCN, NCOA3, ID2, HAND1, BHLHE40, ID3, HES1, TCF3, ASCL2	818	109	22194	2.987012404387519	0.9914576010242871	0.9514586902326578	0.9514586902326578
GOTERM_BP_DIRECT	GO:0001701~in utero embryonic development	22	2.3965141612200433	0.002300124639580496	MEG3, ACVR1, KMT2D, NOG, ENO1B, AXIN1, OCRL, CTCF, YBX3, ASCL2, CMIP, TBX3, TGFBR3, FLCN, CCNB2, CDH1, HAND1, HES1, MGAT1, SLIT2, BMPR1A, FOXA2	887	354	29775	2.0861597844572257	0.9998356803228633	0.21901643093683373	0.21699064470988097
GOTERM_BP_DIRECT	GO:0000209~protein polyubiquitination	14	1.5250544662309369	0.002322593227849118	AXIN1, UBE2D1, UBE2L6, RC3H2, KLHL42, RNF123, UBOX5, RNF125, CDC34, FBXO4, BCL2, PELI1, MKRN3, FBXL5	887	175	29775	2.685456595264938	0.9998491032733003	0.21901643093683373	0.21699064470988097
GOTERM_BP_DIRECT	GO:0021983~pituitary gland development	6	0.6535947712418301	0.002383128054741172	SOX3, SALL1, CDH1, NOG, HES1, BMPR1A	887	32	29775	6.294038895152197	0.9998800599946416	0.21901643093683373	0.21699064470988097
GOTERM_BP_DIRECT	GO:0048863~stem cell differentiation	9	0.9803921568627451	0.002412725826944487	SOX2, DNMT3L, BMPR2, MTF2, NOG, FOXO4, ETV4, SLC9A1, BMPR1A	887	79	29775	3.8242261641431075	0.9998927969731372	0.21901643093683373	0.21699064470988097
GOTERM_BP_DIRECT	GO:0060348~bone development	10	1.0893246187363834	0.0024309434723432917	MMP14, FGF8, SPARC, COL2A1, GNAS, BBX, RPL13, TMEM38B, HOXA11, FOSL2	887	97	29775	3.4606399423517242	0.9998999548526257	0.21901643093683373	0.21699064470988097
GOTERM_MF_DIRECT	GO:0045296~cadherin binding	9	0.9803921568627451	0.002548252273250882	ACVR1, TBC1D2, BMPR2, CDH1, PKP3, FXYD5, PCDH1, NDRG1, RTN4	875	79	29110	3.790090415913201	0.9412651249103655	0.14155541377908648	0.13964422457414832
UP_KW_BIOLOGICAL_PROCESS	KW-0221~Differentiation	47	5.119825708061002	0.0025999084630452863	DLX1, NRP2, LRRC34, FLT1, SUV39H1, WIPF3, PIK3CD, MOSPD1, RASAL1, FOXO4, SHB, ASCL2, AXDND1, GLIS1, ELAVL3, PPP1R9B, DNMT3L, FGF8, RACGAP1, BTBD1, CCDC85B, MDK, FRZB, STMN1, LRRC8A, HORMAD1, SLIT2, FGF23, EDARADD, EGFL7, SPINK2, ANKRD49, NOG, BMP8A, LARP7, NME5, CBFA2T3, POU3F2, EDAR, DAB1, TCF3, SPEM1, SPATA18, ZFP750, MIXL1, FKBP6, KCNK4	435	779	11212	1.5550853584760893	0.2529094915381329	0.09706324928702403	0.09706324928702403
GOTERM_BP_DIRECT	GO:0048852~diencephalon morphogenesis	3	0.32679738562091504	0.002600917351103493	SOX2, OTX2, OTX1	887	3	29775	33.568207440811726	0.999947499740183	0.22888072689710737	0.2267637011462092
GOTERM_CC_DIRECT	GO:0016323~basolateral plasma membrane	20	2.178649237472767	0.0026634682115276335	CAR2, ABCC1, SLC46A1, CASR, ITGA3, ABCC6, SLC2A1, SLC3A2, ATP1B1, SLC7A1, SLC39A14, SLC9A1, VAMP8, SLC7A7, GM2A, CDH1, PDPN, FXYD5, SLC22A7, CD44	895	310	29926	2.1572175166696703	0.8209748360403488	0.07322077132471186	0.07072331865937284
GOTERM_CC_DIRECT	GO:0016281~eukaryotic translation initiation factor 4F complex	4	0.4357298474945534	0.0027244938167334644	EIF4A2, EIF4A1, EIF4E3, EIF4E1B	895	10	29926	13.374748603351954	0.8279029544947522	0.07322077132471186	0.07072331865937284
GOTERM_BP_DIRECT	GO:0030511~positive regulation of transforming growth factor beta receptor signaling pathway	6	0.6535947712418301	0.0027408123328198186	TGFBR3, FLCN, ZEB2, ING2, TSC22D1, AXIN1	887	33	29775	6.10331044378395	0.9999691221881002	0.2305083205663579	0.2283762404342695
GOTERM_BP_DIRECT	GO:0007015~actin filament organization	13	1.4161220043572984	0.0028059836105822356	PRKCI, TPM4, RHOD, PPP1R9B, RND1, SAMD14, MARCKS, FSCN1, BCL2, WHAMM, TMSB10, MYO1F, PLEC	887	158	29775	2.7619411185478	0.9999758871738391	0.2305083205663579	0.2283762404342695
GOTERM_BP_DIRECT	GO:0045665~negative regulation of neuron differentiation	9	0.9803921568627451	0.0028246280119849777	SOX2, SOX3, CD24A, MEIS1, CASZ1, TTC3, HES1, RTN4, FOXA2	887	81	29775	3.729800826756858	0.9999775341965117	0.2305083205663579	0.2283762404342695
GOTERM_BP_DIRECT	GO:0007283~spermatogenesis	28	3.0501089324618738	0.0028630790345187157	WIPF3, YBX3, AXDND1, CEP128, HOXA11, STK31, ING2, DNMT3L, TSPAN8, RACGAP1, LRRC8A, HORMAD1, SCAPER, SPINK2, CFAP52, ANKRD49, CCDC34, H3F3B, PGAM2, H3F3A, BMP8A, LARP7, CNOT7, MSH4, SPEM1, SPATA18, FKBP6, KCNK4	887	508	29775	1.8502161581549768	0.9999805843259255	0.2305083205663579	0.2283762404342695
GOTERM_BP_DIRECT	GO:0030324~lung development	12	1.3071895424836601	0.0030169701064731826	MMP14, FGF8, SPARC, MYCN, ITGA3, PDPN, HIKESHI, HES1, FOXA2, PPP1CA, BMPR1A, FOSL2	887	139	29775	2.89797474309166	0.9999891730351287	0.23783781006030255	0.23563793602433256
GOTERM_CC_DIRECT	GO:0005788~endoplasmic reticulum lumen	11	1.1982570806100217	0.0032544211443887735	EDEM3, NTF5, OS9, HSPA5, P4HA2, ENTPD5, FKBP9, PCSK6, PCSK5, PDIA6, PCSK4	895	120	29926	3.0650465549348227	0.8778523533282385	0.08396406552523036	0.08110017491816825
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell population proliferation	32	3.485838779956427	0.00335339564841602	KLB, KMT2D, ACTG1, RPS4X, FGF5, CCND3, FGF8, PRL8A2, GCNT2, HES1, STX3, FGF23, FGF21, TPD52, EPHA4, CASR, TSC22D1, NOG, F2R, CCK, POU3F2, TBX3, TGFBR3, FER, MEIS1, CNOT7, CDK4, NDUFAF4, ID2, BCL2, GNAS, IL6ST	887	616	29775	1.7438029839382714	0.9999969809636129	0.25896426803278	0.25656898542676854
GOTERM_MF_DIRECT	GO:0003713~transcription coactivator activity	17	1.8518518518518516	0.0034412309525790595	PHF2, NCOA2, KMT2D, JUND, TSC22D1, NCOA3, NR3C1, UTF1, ING4, TOX3, TOX2, ARL2BP, CAMTA2, TRIM27, MTA3, PPARGC1A, YAF2	875	247	29110	2.28973973395026	0.9782860634897037	0.17410321798113357	0.1717525894755377
GOTERM_CC_DIRECT	GO:0030496~midbody	16	1.7429193899782136	0.0034487468681353166	MAP10, GDI1, HSPA5, SLC2A1, ANXA11, KLHDC8B, GNAI1, PPP1CB, VAMP8, FLCN, RAP2A, ARL2BP, RACGAP1, MARK4, RAB11FIP3, RAB11FIP4	895	226	29926	2.3672121421861867	0.8922871447304551	0.08555545115181842	0.08263728072493469
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2)	57	6.209150326797386	0.0034666446148854937	TOP2A, EIF4A1, PHF2, NAB1, GPATCH4, CTCF, SHB, RPS4X, PSMD8, SALL1, RPL18A, BASP1, BBX, KMT5B, RRP15, NCOA2, KRT7, FRMD4B, TERF1, ETV4, RSBN1, ZEB2, MTF2, IRF2, FSCN1, NHP2, KMT2D, CASZ1, RPL10, ZBTB46, POLDIP3, SLC3A2, SLX4, RNF213, RACGAP1, RNF216, TCOF1, UBN2, PCBP1, RPL13, OTX1, SMARCE1, ZRSR2, TRIM41, HSPA5, BCL11A, LARP7, RNASE12, NFKB1, U2SURP, FOSL2, MYBBP1A, IMPDH2, BHLHE40, RGS12, TCF3, RBMX	818	1049	22194	1.4742856743294932	0.999297838715167	1.0	1.0
UP_KW_MOLECULAR_FUNCTION	KW-0238~DNA-binding	90	9.803921568627452	0.0035280306091139586	TOP2A, MESP1, JRK, ONECUT2, FOXI3, ZFP449, HMGB3, HOXC13, CTCF, NR3C1, YBX3, HOXA11, SMG6, SOX2, SOX3, SALL1, SALL2, BBX, TRIM27, LRRFIP1, HMGN2, TEAD1, TEAD2, HMGN1, ZFP579, SP110, EBF1, POU3F1, TERF1, POU3F2, ETV4, MYCL, TOX3, ZEB2, TOX2, MYCN, MSH4, SARNP, HAND1, MTF2, IRF2, DLX1, CASZ1, PRDM14, PRDM13, FOXO4, ASCL2, HOXD10, GTF2E2, GLIS1, GBX1, PCBP1, GSC, HIVEP1, CAMTA2, HES1, OTX2, POLR2H, OTX1, E2F5, MTA3, ZFP981, SMARCE1, CDT1, CENPW, JUND, H3F3B, GTF2IRD2, SNAI3, MBD2, H3F3A, ARID3B, FOXN3, KLF4, TBX3, NFKB1, FOSL2, NR4A1, H1F0, MEIS1, TFCP2, ZFAT, IMPDH2, BHLHE40, KLF9, SP5, TCF3, MIXL1, FOXA2, ZFP28	484	1717	12247	1.3263452013650563	0.2594875606166026	0.19619559323919236	0.1938874097893195
GOTERM_MF_DIRECT	GO:0031625~ubiquitin protein ligase binding	21	2.287581699346405	0.003541028627555829	YWHAE, MOAP1, HSPA5, AXIN1, RHOBTB3, UBE2D1, UBE2L6, RTN4, ACTG1, UCHL1, UBOX5, CASP8, UBB, TRAF3, SYT11, SLC22A18, UBC, BCL2, CKB, BID, PPARGC1A	875	340	29110	2.054823529411765	0.980572479621456	0.17410321798113357	0.1717525894755377
GOTERM_BP_DIRECT	GO:0043524~negative regulation of neuron apoptotic process	15	1.6339869281045754	0.003599497241943106	DLX1, EPHA4, PRKCI, F2R, MT1, TOX3, NTF5, FGF8, MDK, BCL2, APOE, IL6ST, GCLM, PPARGC1A, SNCA	887	206	29775	2.444286949573669	0.9999988141728602	0.2630200037131938	0.26058720769576205
GOTERM_MF_DIRECT	GO:0008270~zinc ion binding	39	4.248366013071895	0.0036042970419136564	L3MBTL1, CPM, PHF2, SUV39H1, RNF7, NR3C1, DRP2, RNF216, ADAMTS1, HIVEP1, TIMP3, RICTOR, USP51, TRIM27, ZSWIM7, TK1, SCAPER, ENPP5, SNCA, CAR4, APOBEC1, CAR3, CAR2, DTNA, TRIM41, DTNB, ZGRF1, ZBTB32, SORD, MT2, MT1, NR4A1, MMP14, RNF125, ZNFX1, MYBBP1A, TRAF3, ITGB1BP2, ZCCHC2	875	794	29110	1.6340985966174884	0.9818957376140789	0.17410321798113357	0.1717525894755377
GOTERM_BP_DIRECT	GO:0001503~ossification	13	1.4161220043572984	0.0036167293543411523	CALCA, CASR, GRP, RSAD2, FSTL3, FOSL2, EXT1, MMP14, COL2A1, BCL2, TMEM38B, GPM6B, LTF	887	163	29775	2.677218998346947	0.9999988892914974	0.2630200037131938	0.26058720769576205
GOTERM_BP_DIRECT	GO:0045926~negative regulation of growth	4	0.4357298474945534	0.0036229458475838024	ING4, MT2, PTK6, MT1	887	11	29775	12.2066208875679	0.9999989152067321	0.2630200037131938	0.26058720769576205
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	30	3.2679738562091507	0.0037933029817933295	PPP1R13B, PLEKHF1, LSP1, SHB, YBX3, ING4, CASP8, LGALS1, FGF8, HINT2, RNF216, BMF, RNF130, MOAP1, SPINK2, SP110, DAPK2, AXIN1, NFKB1, TNFRSF1A, EDAR, NR4A1, TOX3, MARCKS, TRAF3, NAIP6, PPIF, BCL2, TAX1BP1, DAP3	887	570	29775	1.7667477600427222	0.999999432004189	0.2630200037131938	0.26058720769576205
GOTERM_BP_DIRECT	GO:0009410~response to xenobiotic stimulus	20	2.178649237472767	0.0038174505326418755	APOBEC1, ABCC1, FECH, ITGA3, MTHFR, COMT, TERF1, SLC6A2, ADRA1A, DUSP6, FOSL2, FGF8, CDH1, CDK4, BCL2, GNAS, TCF3, GCLM, CCNO, SNCA	887	322	29775	2.0849818286218462	0.999999481784764	0.2630200037131938	0.26058720769576205
GOTERM_BP_DIRECT	GO:0007264~small GTPase-mediated signal transduction	10	1.0893246187363834	0.0038924736278908175	ARHGAP31, DAB1, GDI1, DOCK9, KNDC1, RASGRP2, RGL1, RHEBL1, RHOD, RND1	887	104	29775	3.227712253924204	0.999999610289301	0.2630200037131938	0.26058720769576205
GOTERM_BP_DIRECT	GO:0032956~regulation of actin cytoskeleton organization	10	1.0893246187363834	0.0038924736278908175	BST2, ARHGEF16, FSCN1, RICTOR, PAK3, RHOD, GPM6B, MYO1F, SMIM22, RND1	887	104	29775	3.227712253924204	0.999999610289301	0.2630200037131938	0.26058720769576205
GOTERM_BP_DIRECT	GO:0042752~regulation of circadian rhythm	8	0.8714596949891068	0.004047874744020068	TOP2A, PPP1CB, ID2, BHLHE40, CSNK1E, PPARGC1A, PPP1CA, SPSB4	887	68	29775	3.9492008753896144	0.9999997840551775	0.26872207072582344	0.2662365336023023
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	33	3.594771241830065	0.004311285667431062	RPL10, LRP2, RNF7, NR3C1, HIGD1A, YBX3, NUGGC, IFIT3, SLC9A1, CD59B, FGF8, PDPN, RICTOR, SNCA, HSPA5, TSC22D1, NCOA3, TBX3, NFKB1, HIGD2A, KLHL20, TNFRSF1A, ARHGAP10, NAIP6, NDUFAF4, CTH, PPIF, BCL2, TAX1BP1, CD44, LIMS2, LAMTOR5, LTF	887	653	29775	1.6964025199797654	0.9999999206322182	0.28127422354412307	0.27867258564136294
KEGG_PATHWAY	mmu01523:Antifolate resistance	6	0.6535947712418301	0.004313192616904944	ABCC1, SLC46A1, SHMT1, MTHFR, NFKB1, ABCG2	373	29	9789	5.4297864472589445	0.7404034632603382	0.2691432192948685	0.26741794224810655
GOTERM_BP_DIRECT	GO:0010629~negative regulation of gene expression	23	2.505446623093682	0.004503524245573509	HSPA4, BCL11A, NOG, AXIN1, PIK3CD, CNPY2, CTCF, KLF4, POU3F2, NFKB1, TNFRSF1A, TGFBR3, CNOT7, MYCN, DGKQ, ID2, ID3, HES1, SMCR8, EMILIN1, APOE, SLIT2, BMPR1A	887	400	29775	1.9301719278466742	0.999999961776846	0.2848679152541131	0.2822330376024498
GOTERM_MF_DIRECT	GO:0008375~acetylglucosaminyltransferase activity	5	0.5446623093681917	0.004532283861873073	EXT1, MGAT5, HEXA, GCNT2, MGAT1	875	23	29110	7.232298136645962	0.993570206288658	0.20980697377254098	0.2069742963588703
UP_KW_PTM	KW-0832~Ubl conjugation	135	14.705882352941178	0.004649002727945349	EIF4A1, NAB1, UBE2D1, GPATCH4, UBE2L6, NR3C1, CXCL14, ACTG1, SOX2, PSMD8, RNF115, CCND3, SALL1, RPL18A, SALL2, CDH1, BASP1, TEKT1, HABP4, BBX, KMT5B, KPNA2, HMGN2, CASR, RSAD2, EBF1, KCTD1, KRT7, FRS2, TSC1, FRMD4B, RSBN1, RNF123, RNF125, FSCN1, NHP2, NPTXR, STX1A, IFNAR1, L3MBTL1, KMT2D, CASZ1, INSIG1, FOXO4, LPP, SLC9A1, SOCS2, ARHGAP21, RNF213, RACGAP1, RNF216, UBB, PCBP1, UBC, EIF4EBP1, OTX1, MARK4, PPARGC1A, PLK4, CDT1, MOAP1, ZRSR2, H2-EB1, H3F3B, HSPA5, BCL11A, H3F3A, DSTN, LARP7, RNASE12, NFKB1, FOSL2, FER, DAB1, ID2, BHLHE40, BCL2, GNAS, ID3, TCF3, FBXL5, CALM1, YWHAE, TOP2A, PHF2, FLT1, SUV39H1, ENO1B, VLDLR, CTCF, SHB, RPS4X, SGCE, ING2, LRRFIP1, TK1, RRP15, NCOA2, AXIN1, TERF1, SLC39A14, ETV4, ZEB2, RAP2A, TRAF3, MTF2, IRF2, PELI1, PLIN3, RPL10, POLDIP3, ZBTB46, SLC3A2, SLX4, TCOF1, UBN2, UBQLN1, RPL13, RICTOR, RPS2, CKB, FLNC, PAK3, BID, SNCA, SMARCE1, TRIM41, WDR12, KLF4, U2SURP, MYBBP1A, SYT11, IMPDH2, RGS12, RBMX	591	2432	13166	1.2366208589366818	0.11410417716729593	0.06276153682726221	0.05578803273534419
GOTERM_BP_DIRECT	GO:0031175~neuron projection development	14	1.5250544662309369	0.0046932809972318745	LAMA1, STMN4, PPP1R9B, EXT1, CD24A, SAMD14, CDH1, GALR2, STMN1, APOE, STX3, NPTXR, LRP12, CD44	887	190	29775	2.4734468640598113	0.999999981420017	0.2848679152541131	0.2822330376024498
GOTERM_BP_DIRECT	GO:0003272~endocardial cushion formation	4	0.4357298474945534	0.004724446676398683	ACVR1, NOG, TBX3, BMPR1A	887	12	29775	11.189402480270575	0.9999999834961129	0.2848679152541131	0.2822330376024498
GOTERM_BP_DIRECT	GO:0060272~embryonic skeletal joint morphogenesis	4	0.4357298474945534	0.004724446676398683	COL2A1, NOG, AXIN1, HOXA11	887	12	29775	11.189402480270575	0.9999999834961129	0.2848679152541131	0.2822330376024498
GOTERM_BP_DIRECT	GO:0009952~anterior/posterior pattern specification	11	1.1982570806100217	0.004742779772993954	BMPR2, BHLHE40, HES1, OTX2, OTX1, HOXC13, HOXD10, PCSK5, FOXA2, HOXA11, BMPR1A	887	127	29775	2.907482534243535	0.9999999846072971	0.2848679152541131	0.2822330376024498
UP_SEQ_FEATURE	DOMAIN:HMG box	7	0.7625272331154684	0.005229215019189448	SMARCE1, SOX2, TOX3, SOX3, TOX2, HMGB3, BBX	818	44	22194	4.316459213158479	0.9999826683723145	1.0	1.0
GOTERM_CC_DIRECT	GO:0042383~sarcolemma	12	1.3071895424836601	0.005260272144043063	SGCE, CD59B, DTNA, GNAS, SLC2A1, FLNC, ATP1B1, ACP1, SLC9A1, CTSB, PLEC, CAR4	895	149	29926	2.692902403359454	0.9666877697737911	0.12566205677436207	0.12137590910143807
GOTERM_CC_DIRECT	GO:1990904~ribonucleoprotein complex	18	1.9607843137254901	0.005682026796603387	TOP2A, JRK, PABPC5, RPL36A, MRPS18B, LARP7, CSNK1E, LARP1B, ELAVL2, MRPL43, ACTG1, ELAVL3, RPS4X, RPL18A, PCBP1, ESRP1, RPS2, RPS11	895	285	29926	2.1118024110555718	0.9746596918712604	0.13088954585032803	0.12642509622442535
GOTERM_BP_DIRECT	GO:0006979~response to oxidative stress	12	1.3071895424836601	0.005923207288249521	CAR3, RCAN1, ABCC1, MMP14, FGF8, PPIF, BCL2, APOE, FOXO4, GCLM, COMT, NFKB1	887	152	29775	2.6501216400640835	0.9999999998274026	0.33427371118999366	0.3311818560389234
GOTERM_BP_DIRECT	GO:0072520~seminiferous tubule development	5	0.5446623093681917	0.005984876044412047	ING2, FER, SPINK2, UBB, SCAPER	887	25	29775	6.713641488162345	0.9999999998635157	0.33427371118999366	0.3311818560389234
GOTERM_BP_DIRECT	GO:0060441~epithelial tube branching involved in lung morphogenesis	5	0.5446623093681917	0.005984876044412047	SOX2, EXT1, LAMA1, ESRP1, FOXA2	887	25	29775	6.713641488162345	0.9999999998635157	0.33427371118999366	0.3311818560389234
